gx,gy,gz,ax,ay,az,gtemp,magx,magy,magz
2.458,2.198,-0.053,0.020,-0.019,1.020,11.26,-672.00,-770.00,-922.00
2.298,2.427,-0.359,0.018,-0.018,1.021,11.02,-665.00,-770.00,-925.00
2.092,2.557,-0.282,0.022,-0.019,1.021,10.93,-662.00,-767.00,-907.00
2.382,2.473,-0.046,0.016,-0.017,1.029,11.45,-660.00,-772.00,-922.00
2.275,2.565,-0.046,0.025,-0.022,1.025,11.17,-672.00,-760.00,-917.00
1.924,2.527,0.115,0.024,-0.022,1.021,11.17,-670.00,-762.00,-915.00
2.290,2.305,-0.237,0.019,-0.020,1.023,11.17,-660.00,-770.00,-917.00
2.122,2.282,-0.237,0.021,-0.022,1.022,11.35,-665.00,-755.00,-915.00
2.198,2.466,-0.076,0.019,-0.021,1.017,11.26,-662.00,-760.00,-917.00
2.069,2.244,-0.237,0.023,-0.018,1.024,11.17,-660.00,-765.00,-922.00
2.137,2.580,-0.092,0.021,-0.020,1.021,11.35,-655.00,-762.00,-920.00
1.939,2.489,-0.282,0.019,-0.020,1.022,11.59,-672.00,-762.00,-920.00
2.115,2.397,0.237,0.022,-0.018,1.024,11.21,-667.00,-767.00,-915.00
2.130,2.397,-0.023,0.020,-0.022,1.020,11.17,-665.00,-762.00,-912.00
2.206,2.565,-0.122,0.020,-0.016,1.027,11.40,-665.00,-767.00,-912.00
2.221,2.244,-0.084,0.021,-0.017,1.023,11.02,-665.00,-772.00,-907.00
2.237,2.427,-0.221,0.022,-0.020,1.023,11.21,-662.00,-770.00,-932.00
2.275,2.443,-0.107,0.021,-0.018,1.024,11.35,-670.00,-755.00,-930.00
2.206,2.290,-0.145,0.019,-0.017,1.030,11.45,-655.00,-752.00,-912.00
2.435,2.489,-0.099,0.018,-0.020,1.024,10.93,-678.00,-767.00,-907.00
2.237,2.382,-0.038,0.016,-0.020,1.021,11.59,-662.00,-775.00,-910.00
2.267,2.412,-0.061,0.023,-0.024,1.026,11.21,-672.00,-760.00,-920.00
2.183,2.397,-0.130,0.020,-0.019,1.023,11.35,-662.00,-770.00,-915.00
2.137,2.260,0.038,0.021,-0.016,1.019,11.26,-670.00,-770.00,-920.00
2.214,2.344,0.053,0.023,-0.022,1.023,11.26,-652.00,-775.00,-917.00
2.374,2.252,-0.053,0.021,-0.017,1.025,11.17,-665.00,-752.00,-927.00
2.122,2.389,-0.038,0.021,-0.021,1.027,11.40,-672.00,-770.00,-920.00
2.214,2.290,-0.183,0.020,-0.020,1.023,11.21,-667.00,-762.00,-917.00
2.053,2.145,0.099,0.021,-0.016,1.023,11.07,-670.00,-765.00,-910.00
2.008,2.397,0.038,0.023,-0.020,1.021,11.02,-665.00,-765.00,-917.00
2.176,2.336,-0.038,0.022,-0.018,1.023,11.02,-662.00,-767.00,-915.00
1.863,2.405,-0.107,0.024,-0.020,1.026,11.35,-667.00,-745.00,-907.00
2.122,2.427,-0.031,0.022,-0.018,1.025,11.17,-665.00,-762.00,-912.00
2.069,2.496,-0.053,0.021,-0.021,1.023,11.07,-665.00,-762.00,-917.00
2.489,2.656,0.168,0.024,-0.018,1.021,11.35,-662.00,-770.00,-925.00
2.221,2.366,0.107,0.022,-0.019,1.025,11.21,-655.00,-762.00,-907.00
2.160,2.206,-0.168,0.023,-0.018,1.025,11.17,-665.00,-757.00,-920.00
2.053,2.504,-0.206,0.017,-0.021,1.021,11.26,-652.00,-765.00,-920.00
2.229,2.328,-0.015,0.021,-0.022,1.024,11.40,-665.00,-765.00,-917.00
2.153,2.305,-0.099,0.021,-0.018,1.023,11.26,-665.00,-760.00,-912.00
2.107,2.443,-0.069,0.021,-0.017,1.024,10.93,-660.00,-760.00,-915.00
2.183,2.382,-0.038,0.022,-0.017,1.028,11.21,-655.00,-757.00,-927.00
2.260,2.298,0.046,0.024,-0.022,1.021,11.17,-665.00,-760.00,-920.00
2.298,2.427,-0.260,0.019,-0.018,1.025,11.17,-670.00,-770.00,-925.00
2.397,2.504,0.214,0.023,-0.017,1.021,11.26,-667.00,-762.00,-912.00
2.191,2.374,-0.015,0.022,-0.018,1.021,11.17,-665.00,-752.00,-920.00
2.107,2.718,-0.053,0.018,-0.018,1.026,11.17,-657.00,-757.00,-912.00
2.084,2.092,-0.115,0.022,-0.022,1.019,11.35,-660.00,-765.00,-907.00
2.168,2.427,0.206,0.019,-0.018,1.021,11.40,-657.00,-762.00,-917.00
2.115,2.397,0.191,0.021,-0.020,1.024,11.21,-665.00,-760.00,-910.00
2.206,2.336,-0.168,0.020,-0.021,1.020,11.26,-667.00,-767.00,-920.00
2.229,2.527,-0.015,0.021,-0.018,1.023,11.21,-665.00,-760.00,-917.00
2.351,2.229,0.053,0.019,-0.021,1.024,11.26,-667.00,-757.00,-910.00
2.145,2.366,0.038,0.021,-0.019,1.018,11.35,-667.00,-760.00,-925.00
2.084,2.107,-0.092,0.019,-0.018,1.025,11.21,-670.00,-762.00,-907.00
1.985,2.519,-0.092,0.025,-0.018,1.021,11.17,-665.00,-755.00,-912.00
1.962,2.252,-0.023,0.021,-0.019,1.022,11.40,-665.00,-752.00,-925.00
2.267,2.290,0.069,0.021,-0.016,1.022,11.35,-655.00,-765.00,-922.00
2.321,2.313,-0.038,0.021,-0.016,1.018,11.26,-665.00,-765.00,-917.00
2.275,2.061,-0.244,0.024,-0.021,1.028,11.35,-662.00,-760.00,-922.00
2.092,2.359,-0.099,0.017,-0.022,1.023,11.26,-665.00,-757.00,-920.00
2.344,2.473,0.061,0.022,-0.018,1.020,11.26,-660.00,-767.00,-922.00
2.252,2.511,-0.107,0.022,-0.018,1.025,11.17,-662.00,-772.00,-917.00
1.924,1.962,-0.229,0.019,-0.020,1.020,11.17,-665.00,-765.00,-915.00
1.985,2.229,-0.099,0.022,-0.021,1.028,11.21,-672.00,-755.00,-925.00
1.931,2.176,-0.237,0.023,-0.015,1.028,11.35,-645.00,-765.00,-905.00
2.168,2.221,-0.084,0.022,-0.022,1.024,11.21,-665.00,-760.00,-920.00
2.359,2.389,-0.153,0.025,-0.020,1.024,11.21,-672.00,-752.00,-915.00
2.252,2.374,-0.046,0.020,-0.018,1.027,11.17,-667.00,-765.00,-925.00
2.130,2.366,-0.191,0.019,-0.019,1.025,11.26,-670.00,-755.00,-907.00
2.153,2.305,-0.214,0.025,-0.019,1.019,11.21,-670.00,-762.00,-920.00
2.000,2.557,-0.031,0.021,-0.020,1.021,10.93,-665.00,-760.00,-917.00
2.191,2.267,0.053,0.023,-0.018,1.022,11.35,-665.00,-765.00,-917.00
1.947,2.366,-0.344,0.020,-0.021,1.021,11.35,-665.00,-752.00,-910.00
1.969,2.313,0.145,0.020,-0.021,1.021,11.35,-670.00,-760.00,-920.00
2.130,2.290,0.122,0.019,-0.021,1.022,11.35,-657.00,-752.00,-907.00
2.229,2.626,0.122,0.018,-0.021,1.022,11.26,-672.00,-765.00,-917.00
2.267,2.534,-0.252,0.023,-0.018,1.023,11.21,-657.00,-765.00,-920.00
2.145,2.405,-0.107,0.020,-0.017,1.026,11.35,-667.00,-757.00,-920.00
2.244,2.443,0.191,0.020,-0.019,1.017,11.02,-670.00,-750.00,-925.00
2.275,2.252,-0.176,0.022,-0.021,1.024,11.40,-667.00,-760.00,-920.00
2.229,2.534,0.092,0.019,-0.019,1.030,11.40,-667.00,-762.00,-917.00
2.282,2.237,0.053,0.022,-0.021,1.027,11.26,-675.00,-765.00,-907.00
2.061,2.267,-0.275,0.019,-0.020,1.022,11.21,-662.00,-747.00,-915.00
2.176,2.565,-0.420,0.022,-0.019,1.023,11.21,-650.00,-747.00,-930.00
2.145,2.489,0.069,0.024,-0.017,1.021,11.35,-665.00,-760.00,-917.00
2.183,2.351,0.069,0.021,-0.018,1.023,11.17,-665.00,-767.00,-912.00
1.992,2.145,0.130,0.022,-0.021,1.023,11.21,-667.00,-760.00,-920.00
1.969,2.359,-0.260,0.020,-0.015,1.020,11.21,-660.00,-772.00,-910.00
2.015,2.366,-0.115,0.030,-0.021,1.025,10.93,-672.00,-765.00,-907.00
2.336,2.359,-0.107,0.019,-0.019,1.023,11.35,-678.00,-750.00,-907.00
2.130,2.511,-0.137,0.021,-0.016,1.022,11.21,-672.00,-757.00,-917.00
2.046,2.397,0.008,0.018,-0.017,1.020,11.02,-665.00,-755.00,-920.00
2.191,2.374,-0.313,0.023,-0.019,1.021,11.40,-670.00,-760.00,-925.00
2.122,2.527,0.076,0.017,-0.019,1.019,10.93,-660.00,-757.00,-917.00
2.015,2.229,0.130,0.021,-0.018,1.020,11.17,-665.00,-760.00,-920.00
2.137,2.771,-0.137,0.021,-0.021,1.024,11.26,-665.00,-765.00,-927.00
2.061,2.221,-0.084,0.019,-0.015,1.026,11.26,-665.00,-760.00,-912.00
2.191,2.359,-0.221,0.022,-0.019,1.022,11.17,-665.00,-770.00,-922.00
2.328,2.634,-0.237,0.024,-0.022,1.022,11.40,-667.00,-757.00,-922.00
2.023,2.359,-0.191,0.020,-0.023,1.022,11.21,-660.00,-762.00,-922.00
2.168,2.237,-0.061,0.021,-0.019,1.023,11.35,-662.00,-745.00,-910.00
2.260,2.389,0.023,0.018,-0.020,1.028,11.21,-655.00,-757.00,-910.00
1.924,2.458,-0.061,0.018,-0.019,1.026,11.21,-667.00,-760.00,-910.00
2.214,2.542,0.282,0.015,-0.020,1.021,11.17,-662.00,-757.00,-915.00
2.267,2.427,0.031,0.021,-0.019,1.026,11.21,-657.00,-770.00,-902.00
2.260,2.252,0.176,0.022,-0.021,1.028,11.21,-665.00,-755.00,-917.00
2.099,2.229,-0.122,0.021,-0.022,1.020,11.17,-662.00,-752.00,-912.00
2.023,2.519,-0.344,0.020,-0.017,1.018,11.17,-670.00,-767.00,-907.00
1.916,2.267,0.061,0.020,-0.015,1.024,11.35,-670.00,-775.00,-930.00
2.198,2.328,-0.145,0.023,-0.016,1.023,11.02,-670.00,-765.00,-915.00
1.977,2.267,0.053,0.019,-0.022,1.023,11.35,-667.00,-755.00,-917.00
1.947,2.328,0.076,0.021,-0.018,1.023,11.02,-676.00,-752.00,-910.00
2.031,2.473,-0.137,0.019,-0.018,1.021,10.93,-665.00,-762.00,-922.00
2.191,2.305,-0.366,0.021,-0.023,1.027,11.35,-660.00,-765.00,-905.00
2.252,2.519,0.053,0.021,-0.020,1.029,11.26,-667.00,-770.00,-927.00
2.137,2.427,-0.084,0.019,-0.019,1.027,11.21,-655.00,-760.00,-912.00
2.176,2.328,-0.061,0.021,-0.023,1.022,11.17,-665.00,-755.00,-920.00
2.076,2.260,-0.137,0.022,-0.019,1.021,11.26,-657.00,-775.00,-917.00
2.221,2.344,-0.275,0.026,-0.019,1.023,11.26,-672.00,-757.00,-910.00
2.206,2.344,-0.061,0.018,-0.019,1.025,11.21,-665.00,-770.00,-927.00
2.061,2.542,-0.107,0.022,-0.017,1.024,11.35,-665.00,-765.00,-910.00
1.985,2.382,-0.061,0.024,-0.019,1.022,11.40,-670.00,-767.00,-920.00
2.076,2.290,-0.412,0.023,-0.017,1.021,11.40,-670.00,-752.00,-922.00
2.099,2.168,0.008,0.021,-0.018,1.023,11.26,-665.00,-747.00,-907.00
2.092,1.977,0.000,0.019,-0.018,1.030,11.07,-655.00,-755.00,-920.00
2.107,2.405,0.153,0.022,-0.020,1.021,11.17,-672.00,-765.00,-920.00
2.198,2.221,-0.183,0.019,-0.018,1.025,11.26,-665.00,-760.00,-915.00
2.053,2.206,-0.099,0.019,-0.017,1.023,11.17,-665.00,-755.00,-925.00
2.099,2.069,-0.160,0.019,-0.022,1.020,11.02,-662.00,-775.00,-920.00
2.466,2.244,0.031,0.019,-0.021,1.020,11.35,-665.00,-752.00,-910.00
2.214,2.504,0.153,0.020,-0.020,1.016,11.40,-665.00,-757.00,-922.00
2.214,2.229,0.099,0.018,-0.022,1.023,11.26,-667.00,-767.00,-920.00
2.298,2.504,-0.176,0.022,-0.020,1.024,11.17,-657.00,-757.00,-920.00
2.298,2.298,-0.290,0.022,-0.021,1.028,11.17,-662.00,-750.00,-907.00
2.282,2.214,-0.321,0.021,-0.019,1.027,11.17,-670.00,-755.00,-917.00
2.084,2.176,-0.107,0.023,-0.022,1.024,11.17,-660.00,-745.00,-927.00
2.160,2.405,-0.290,0.023,-0.018,1.021,11.17,-665.00,-767.00,-920.00
2.076,2.573,0.076,0.024,-0.017,1.022,11.17,-655.00,-750.00,-917.00
2.214,2.298,-0.061,0.019,-0.022,1.023,11.17,-652.00,-752.00,-922.00
2.282,2.481,-0.084,0.020,-0.021,1.021,11.35,-665.00,-762.00,-917.00
2.084,2.244,-0.046,0.018,-0.021,1.019,11.17,-672.00,-770.00,-910.00
2.260,2.527,-0.076,0.021,-0.017,1.025,11.35,-662.00,-752.00,-922.00
2.260,2.313,-0.260,0.021,-0.015,1.026,11.02,-670.00,-770.00,-925.00
2.153,2.527,-0.206,0.020,-0.017,1.021,11.35,-657.00,-760.00,-920.00
2.076,2.511,-0.038,0.023,-0.018,1.024,11.17,-660.00,-757.00,-912.00
2.206,2.649,-0.031,0.023,-0.020,1.025,11.21,-655.00,-757.00,-917.00
2.183,1.947,-0.099,0.018,-0.019,1.029,11.26,-662.00,-760.00,-907.00
2.328,2.321,-0.130,0.020,-0.018,1.025,10.93,-652.00,-755.00,-922.00
2.351,2.198,-0.008,0.026,-0.016,1.025,11.26,-667.00,-757.00,-910.00
2.206,2.366,0.015,0.021,-0.020,1.025,11.21,-675.00,-767.00,-912.00
2.107,2.534,-0.198,0.021,-0.023,1.026,11.21,-655.00,-762.00,-930.00
2.015,2.282,0.092,0.024,-0.019,1.025,11.21,-655.00,-757.00,-912.00
2.122,2.313,-0.176,0.021,-0.018,1.026,11.35,-660.00,-765.00,-925.00
2.092,2.313,0.107,0.024,-0.020,1.022,11.26,-652.00,-762.00,-917.00
2.328,2.336,-0.015,0.023,-0.019,1.021,11.02,-667.00,-765.00,-920.00
2.252,2.359,-0.191,0.021,-0.020,1.021,11.35,-660.00,-755.00,-907.00
2.084,2.328,0.023,0.025,-0.019,1.025,11.21,-665.00,-765.00,-907.00
2.221,2.321,-0.153,0.024,-0.015,1.025,11.21,-655.00,-767.00,-915.00
2.351,2.443,-0.053,0.022,-0.014,1.020,11.17,-665.00,-770.00,-917.00
2.107,1.969,0.099,0.022,-0.021,1.022,11.26,-665.00,-765.00,-917.00
2.198,2.496,0.107,0.021,-0.018,1.022,10.93,-657.00,-765.00,-915.00
1.924,2.412,-0.206,0.022,-0.022,1.030,11.40,-665.00,-770.00,-910.00
2.160,2.565,-0.237,0.022,-0.019,1.022,11.40,-667.00,-760.00,-910.00
2.290,2.626,-0.008,0.021,-0.017,1.029,10.84,-672.00,-765.00,-917.00
1.985,2.443,-0.130,0.024,-0.015,1.027,11.40,-665.00,-765.00,-907.00
2.244,2.382,-0.122,0.020,-0.018,1.018,11.40,-670.00,-767.00,-925.00
2.137,2.366,-0.053,0.018,-0.020,1.023,10.88,-660.00,-762.00,-910.00
2.214,2.435,-0.046,0.021,-0.022,1.022,11.02,-670.00,-755.00,-915.00
2.267,2.351,-0.053,0.020,-0.017,1.022,11.02,-660.00,-770.00,-920.00
2.145,2.198,-0.176,0.021,-0.019,1.028,11.26,-665.00,-765.00,-915.00
2.221,2.374,-0.305,0.023,-0.021,1.026,11.35,-665.00,-762.00,-907.00
2.130,2.176,-0.046,0.022,-0.020,1.024,11.17,-662.00,-757.00,-922.00
2.107,2.198,-0.221,0.021,-0.020,1.027,11.40,-665.00,-765.00,-912.00
2.038,2.496,-0.076,0.019,-0.017,1.019,11.40,-657.00,-765.00,-910.00
2.298,2.481,-0.275,0.023,-0.019,1.025,11.02,-667.00,-762.00,-915.00
2.107,2.046,-0.107,0.019,-0.021,1.022,11.21,-660.00,-757.00,-922.00
2.313,2.382,-0.168,0.025,-0.019,1.023,11.17,-670.00,-752.00,-910.00
2.008,2.206,0.176,0.020,-0.019,1.025,11.17,-652.00,-767.00,-912.00
2.313,2.260,-0.137,0.021,-0.022,1.027,11.26,-665.00,-765.00,-920.00
2.107,2.489,-0.176,0.021,-0.015,1.024,10.93,-665.00,-757.00,-907.00
2.305,2.809,0.046,0.020,-0.019,1.025,11.17,-665.00,-757.00,-917.00
2.122,2.405,0.000,0.021,-0.020,1.021,11.26,-662.00,-757.00,-907.00
2.229,2.366,-0.168,0.023,-0.019,1.021,11.17,-667.00,-765.00,-915.00
2.305,2.588,0.008,0.018,-0.020,1.021,11.21,-670.00,-745.00,-912.00
2.076,2.542,0.023,0.020,-0.021,1.023,11.26,-662.00,-752.00,-917.00
1.908,2.282,-0.099,0.021,-0.021,1.022,11.21,-665.00,-742.00,-915.00
1.840,2.366,-0.115,0.021,-0.018,1.020,11.35,-670.00,-765.00,-907.00
1.992,2.595,0.099,0.022,-0.020,1.026,11.35,-667.00,-762.00,-920.00
2.305,2.557,-0.229,0.021,-0.022,1.024,11.40,-657.00,-750.00,-917.00
2.115,2.550,-0.237,0.020,-0.020,1.025,10.93,-670.00,-765.00,-922.00
2.053,2.321,-0.130,0.024,-0.021,1.023,10.93,-665.00,-765.00,-915.00
2.145,2.565,-0.160,0.021,-0.016,1.028,11.35,-665.00,-752.00,-912.00
2.267,2.511,-0.290,0.018,-0.018,1.025,11.17,-665.00,-762.00,-917.00
2.298,2.420,0.008,0.024,-0.020,1.024,11.02,-676.00,-760.00,-910.00
2.237,2.427,-0.221,0.022,-0.017,1.026,11.21,-657.00,-775.00,-927.00
2.191,2.305,-0.023,0.017,-0.018,1.021,11.26,-672.00,-752.00,-920.00
2.000,2.160,-0.076,0.022,-0.018,1.019,10.93,-652.00,-745.00,-910.00
1.992,2.252,0.160,0.018,-0.018,1.028,10.88,-667.00,-762.00,-920.00
2.145,2.252,-0.267,0.017,-0.021,1.025,11.35,-670.00,-757.00,-925.00
1.985,2.473,-0.069,0.024,-0.020,1.021,11.40,-655.00,-765.00,-912.00
2.267,2.153,0.061,0.022,-0.018,1.022,11.35,-665.00,-765.00,-912.00
2.290,2.427,-0.130,0.019,-0.020,1.020,10.93,-667.00,-747.00,-910.00
2.221,2.412,-0.130,0.021,-0.018,1.024,11.26,-657.00,-770.00,-905.00
2.183,2.328,-0.023,0.026,-0.018,1.029,11.17,-665.00,-760.00,-925.00
2.191,2.290,-0.176,0.023,-0.021,1.023,11.02,-665.00,-762.00,-922.00
2.176,2.084,0.084,0.021,-0.018,1.022,11.17,-650.00,-760.00,-917.00
2.115,2.382,-0.008,0.019,-0.020,1.017,11.17,-670.00,-767.00,-912.00
2.305,2.443,0.099,0.020,-0.021,1.020,11.17,-665.00,-765.00,-920.00
2.183,2.153,0.053,0.019,-0.018,1.018,11.17,-662.00,-752.00,-912.00
2.130,2.237,-0.267,0.021,-0.020,1.021,11.02,-655.00,-742.00,-917.00
2.298,2.496,-0.130,0.021,-0.016,1.028,10.74,-672.00,-765.00,-907.00
2.122,2.198,0.023,0.023,-0.021,1.021,11.17,-665.00,-767.00,-920.00
1.824,2.405,-0.122,0.022,-0.020,1.029,11.17,-665.00,-775.00,-910.00
2.282,2.397,-0.038,0.021,-0.021,1.021,11.26,-655.00,-745.00,-907.00
2.366,2.511,-0.107,0.025,-0.015,1.019,11.26,-667.00,-762.00,-922.00
2.244,2.275,-0.237,0.019,-0.016,1.025,11.17,-667.00,-750.00,-927.00
2.221,2.389,-0.137,0.023,-0.019,1.028,11.02,-675.00,-765.00,-925.00
2.321,2.260,0.092,0.021,-0.022,1.025,11.40,-662.00,-757.00,-915.00
2.061,2.527,0.015,0.023,-0.019,1.029,11.40,-665.00,-755.00,-922.00
2.099,2.328,-0.130,0.021,-0.018,1.020,11.45,-662.00,-752.00,-930.00
2.206,2.359,-0.092,0.018,-0.020,1.023,11.02,-675.00,-762.00,-915.00
2.053,2.313,0.069,0.019,-0.019,1.024,11.26,-670.00,-760.00,-915.00
1.969,2.359,-0.130,0.022,-0.021,1.026,11.17,-670.00,-765.00,-912.00
2.374,2.344,-0.359,0.018,-0.017,1.023,10.88,-660.00,-752.00,-917.00
2.115,2.328,-0.115,0.022,-0.019,1.022,11.17,-667.00,-752.00,-927.00
1.939,2.427,-0.038,0.018,-0.021,1.018,11.17,-676.00,-757.00,-912.00
2.137,2.198,-0.115,0.022,-0.020,1.025,11.17,-667.00,-755.00,-917.00
2.046,2.145,-0.069,0.021,-0.018,1.028,11.21,-665.00,-765.00,-915.00
2.252,2.443,0.153,0.023,-0.018,1.026,11.17,-650.00,-765.00,-927.00
2.260,2.115,0.023,0.019,-0.017,1.029,10.93,-660.00,-772.00,-907.00
2.336,2.290,-0.023,0.021,-0.014,1.020,11.21,-678.00,-760.00,-915.00
2.115,2.702,-0.176,0.023,-0.019,1.022,11.26,-665.00,-762.00,-920.00
2.061,2.389,-0.168,0.019,-0.018,1.020,11.21,-670.00,-762.00,-917.00
2.206,2.427,-0.023,0.023,-0.017,1.025,11.35,-662.00,-765.00,-932.00
2.198,2.359,-0.137,0.021,-0.017,1.018,10.93,-670.00,-755.00,-925.00
2.351,2.389,0.076,0.018,-0.018,1.029,10.93,-670.00,-775.00,-920.00
2.130,2.458,-0.107,0.019,-0.018,1.026,11.21,-670.00,-757.00,-922.00
2.069,2.237,-0.160,0.020,-0.018,1.021,10.93,-662.00,-760.00,-922.00
2.069,2.313,0.053,0.021,-0.020,1.025,10.93,-665.00,-765.00,-900.00
2.038,2.496,-0.092,0.021,-0.021,1.026,11.17,-662.00,-762.00,-927.00
2.031,2.557,-0.145,0.019,-0.020,1.025,11.17,-678.00,-765.00,-917.00
1.916,2.130,0.221,0.017,-0.019,1.023,11.17,-665.00,-760.00,-917.00
2.221,2.313,-0.366,0.021,-0.019,1.031,11.21,-665.00,-762.00,-922.00
2.252,2.145,-0.046,0.021,-0.023,1.026,11.26,-665.00,-752.00,-925.00
2.282,2.504,-0.237,0.023,-0.021,1.019,10.93,-662.00,-767.00,-912.00
2.038,2.420,0.008,0.021,-0.020,1.022,11.40,-672.00,-755.00,-922.00
1.916,2.481,-0.084,0.022,-0.022,1.029,11.17,-662.00,-757.00,-922.00
2.107,2.305,-0.206,0.022,-0.020,1.021,11.26,-670.00,-762.00,-915.00
2.176,2.275,0.000,0.021,-0.019,1.024,11.17,-665.00,-765.00,-917.00
2.145,2.344,-0.214,0.019,-0.021,1.025,11.40,-670.00,-765.00,-925.00
2.214,2.511,-0.053,0.020,-0.023,1.027,11.26,-657.00,-740.00,-910.00
2.313,2.427,-0.198,0.022,-0.022,1.022,11.35,-665.00,-775.00,-922.00
2.176,2.382,-0.252,0.021,-0.017,1.018,10.93,-670.00,-772.00,-927.00
2.107,2.069,-0.092,0.019,-0.020,1.026,11.17,-660.00,-765.00,-915.00
2.198,2.519,-0.092,0.023,-0.017,1.022,11.26,-657.00,-752.00,-907.00
1.962,2.382,-0.282,0.022,-0.017,1.022,11.17,-665.00,-767.00,-910.00
2.473,2.328,-0.313,0.020,-0.016,1.022,11.17,-657.00,-755.00,-915.00
1.985,2.260,-0.183,0.019,-0.015,1.022,11.26,-662.00,-762.00,-917.00
2.252,2.313,-0.328,0.023,-0.018,1.025,11.26,-655.00,-762.00,-930.00
2.214,2.412,0.015,0.020,-0.020,1.028,11.40,-665.00,-765.00,-922.00
1.656,2.534,-0.038,0.019,-0.021,1.024,10.88,-665.00,-755.00,-907.00
2.290,2.664,0.153,0.025,-0.019,1.021,11.26,-662.00,-757.00,-912.00
2.115,2.382,0.000,0.021,-0.018,1.028,11.17,-675.00,-775.00,-915.00
2.031,2.282,-0.305,0.021,-0.018,1.024,11.17,-672.00,-767.00,-900.00
2.153,2.130,-0.137,0.023,-0.015,1.025,11.17,-665.00,-762.00,-915.00
2.221,2.344,-0.084,0.016,-0.020,1.023,11.26,-665.00,-776.00,-927.00
2.168,2.336,-0.183,0.022,-0.020,1.022,11.21,-655.00,-762.00,-907.00
2.206,2.260,0.046,0.024,-0.020,1.023,11.26,-670.00,-765.00,-930.00
2.115,2.305,-0.092,0.022,-0.018,1.021,11.35,-650.00,-760.00,-925.00
2.313,2.405,0.053,0.021,-0.016,1.015,11.45,-672.00,-765.00,-932.00
2.260,2.496,0.107,0.018,-0.019,1.023,11.35,-675.00,-760.00,-912.00
1.992,2.473,-0.076,0.021,-0.019,1.022,11.26,-665.00,-755.00,-910.00
1.992,2.405,-0.099,0.021,-0.019,1.028,11.17,-665.00,-760.00,-920.00
2.237,2.344,-0.069,0.022,-0.019,1.021,11.21,-665.00,-760.00,-925.00
1.954,2.221,-0.038,0.016,-0.021,1.024,11.21,-665.00,-760.00,-917.00
1.947,2.229,-0.305,0.024,-0.018,1.021,11.17,-657.00,-760.00,-922.00
2.244,2.244,-0.168,0.021,-0.017,1.018,11.21,-662.00,-775.00,-907.00
2.038,2.557,-0.153,0.021,-0.018,1.026,11.21,-670.00,-770.00,-922.00
2.191,2.328,0.023,0.017,-0.022,1.018,11.21,-665.00,-752.00,-910.00
2.290,2.282,-0.160,0.020,-0.021,1.022,11.17,-667.00,-760.00,-917.00
2.336,2.527,-0.038,0.021,-0.016,1.020,11.02,-665.00,-775.00,-930.00
2.176,2.611,-0.336,0.019,-0.020,1.026,11.35,-665.00,-765.00,-900.00
2.130,2.351,-0.122,0.021,-0.020,1.023,11.21,-660.00,-776.00,-907.00
2.344,2.435,-0.282,0.021,-0.018,1.024,11.40,-660.00,-762.00,-922.00
2.099,2.733,0.046,0.021,-0.017,1.022,11.02,-665.00,-762.00,-922.00
2.069,2.282,-0.168,0.022,-0.019,1.024,10.93,-652.00,-760.00,-915.00
2.229,2.359,-0.069,0.021,-0.021,1.020,11.26,-672.00,-772.00,-897.00
1.992,2.160,-0.069,0.025,-0.020,1.021,10.93,-665.00,-778.00,-917.00
2.359,2.298,0.008,0.020,-0.018,1.023,11.35,-667.00,-757.00,-925.00
2.176,2.328,-0.137,0.024,-0.020,1.029,11.17,-660.00,-767.00,-917.00
2.145,2.443,-0.305,0.019,-0.020,1.023,11.40,-672.00,-767.00,-920.00
2.214,2.344,-0.107,0.019,-0.018,1.020,11.07,-657.00,-757.00,-920.00
2.282,2.489,-0.069,0.020,-0.019,1.026,11.17,-657.00,-762.00,-897.00
2.489,2.771,0.069,0.019,-0.019,1.028,11.26,-652.00,-757.00,-915.00
2.206,2.435,-0.160,0.022,-0.016,1.025,11.35,-667.00,-757.00,-912.00
2.000,2.389,-0.099,0.024,-0.021,1.022,11.02,-676.00,-760.00,-920.00
2.443,2.344,0.122,0.022,-0.020,1.027,11.02,-670.00,-772.00,-910.00
2.198,2.252,-0.038,0.022,-0.019,1.021,11.17,-665.00,-762.00,-907.00
2.099,2.511,-0.061,0.023,-0.016,1.024,11.17,-675.00,-750.00,-920.00
2.198,2.351,-0.206,0.020,-0.019,1.023,10.93,-660.00,-750.00,-922.00
2.298,2.344,-0.168,0.023,-0.020,1.023,11.17,-667.00,-767.00,-912.00
1.954,2.366,-0.229,0.021,-0.018,1.021,10.88,-667.00,-755.00,-905.00
2.282,2.534,0.069,0.018,-0.019,1.028,11.17,-660.00,-765.00,-910.00
2.145,2.221,-0.107,0.021,-0.017,1.031,11.02,-662.00,-755.00,-920.00
2.046,2.076,-0.069,0.017,-0.021,1.021,11.17,-662.00,-775.00,-902.00
2.359,2.481,0.344,0.019,-0.019,1.027,11.02,-662.00,-772.00,-930.00
2.244,2.458,0.092,0.022,-0.021,1.024,10.88,-657.00,-760.00,-917.00
2.321,2.489,-0.137,0.016,-0.017,1.023,11.40,-657.00,-767.00,-922.00
2.206,2.305,-0.145,0.027,-0.020,1.030,10.93,-665.00,-770.00,-920.00
2.382,2.267,-0.237,0.023,-0.015,1.022,11.26,-657.00,-762.00,-917.00
2.153,2.359,-0.053,0.021,-0.019,1.030,11.21,-667.00,-757.00,-927.00
